transaction_id,timestamp,customer_id,product_id,store_id,quantity,unit_price,payment_method,channel
TXN-100757,2024-02-19 19:09:00,CUST-5223,PRD-1034,STR-101,1,361.62,Credit Card,Online
TXN-100758,2024-08-01 18:35:00,CUST-5224,PRD-1030,STR-103,4,296.36,Credit Card,Online
TXN-100759,2024-06-18 16:15:00,CUST-5063,PRD-1014,STR-103,3,458.05,Credit Card,In-Store
TXN-100760,2024-04-21 19:01:00,CUST-5042,PRD-1021,STR-107,3,38.5,Debit Card,Mobile App
TXN-100761,2024-03-06 18:30:00,CUST-5244,PRD-1008,STR-103,4,393.08,PayPal,In-Store
TXN-100762,2024-07-22 19:21:00,CUST-5224,PRD-1015,STR-102,2,128.11,PayPal,Mobile App
TXN-100763,2024-07-09 19:46:00,CUST-5098,PRD-1036,STR-107,3,258.18,Debit Card,Online
TXN-100764,2024-01-30 12:05:00,CUST-5029,PRD-1006,STR-106,2,185.29,Debit Card,Mobile App
TXN-100765,2024-01-30 17:23:00,CUST-5033,PRD-1021,STR-107,2,38.5,Credit Card,Online
TXN-100766,2024-01-16 17:34:00,CUST-5049,PRD-1025,STR-107,1,178.76,Apple Pay,Mobile App
TXN-100767,2024-08-27 20:08:00,CUST-5134,PRD-1039,STR-104,1,339.23,Credit Card,Mobile App
TXN-100768,2024-08-06 15:20:00,CUST-5038,PRD-1019,STR-104,1,319.75,PayPal,In-Store
TXN-100769,2024-06-02 12:09:00,CUST-5192,PRD-1003,STR-106,1,225.99,Credit Card,Online
TXN-100770,2024-08-05 19:36:00,CUST-5123,PRD-1014,STR-108,1,458.05,PayPal,In-Store
TXN-100771,2024-07-26 13:09:00,CUST-5212,PRD-1014,STR-104,2,458.05,Credit Card,In-Store
TXN-100772,2024-08-07 15:46:00,CUST-5101,PRD-1020,STR-103,8,379.0,Cash,Online
TXN-100773,2024-03-27 14:43:00,CUST-5122,PRD-1023,STR-107,1,111.1,Cash,Mobile App
TXN-100774,2024-03-13 12:44:00,CUST-5237,PRD-1013,STR-107,1,78.67,Apple Pay,Mobile App
TXN-100775,2024-08-09 20:03:00,CUST-5218,PRD-1020,STR-108,2,379.0,Cash,In-Store
TXN-100776,2024-04-23 19:30:00,CUST-5075,PRD-1010,STR-104,1,365.96,Debit Card,Mobile App
TXN-100777,2024-06-15 08:23:00,CUST-5186,PRD-1037,STR-102,2,407.18,Debit Card,Online
TXN-100778,2024-04-19 18:53:00,CUST-5044,PRD-1004,STR-102,1,107.55,PayPal,In-Store
TXN-100779,2024-01-14 09:32:00,CUST-5167,PRD-1022,STR-107,5,96.48,PayPal,In-Store
TXN-100780,2024-01-09 09:15:00,CUST-5102,PRD-1032,STR-105,2,445.76,Debit Card,Mobile App
TXN-100781,2024-07-09 14:49:00,CUST-5178,PRD-1006,STR-108,3,185.29,PayPal,Online
TXN-100782,2024-06-10 18:28:00,CUST-5095,PRD-1001,STR-102,1,16.67,Credit Card,Online
TXN-100783,2024-06-13 18:58:00,CUST-5131,PRD-1015,STR-101,2,128.11,Cash,Online
TXN-100784,2024-03-11 19:47:00,CUST-5025,PRD-1038,STR-103,1,34.4,PayPal,Online
TXN-100785,2024-05-26 10:06:00,CUST-5084,PRD-1005,STR-103,1,323.36,Credit Card,Online
TXN-100786,2024-05-22 21:34:00,CUST-5201,PRD-1034,STR-108,1,361.62,Cash,Mobile App
TXN-100787,2024-07-01 21:50:00,CUST-5167,PRD-1008,STR-104,5,393.08,Credit Card,In-Store
TXN-100788,2024-08-08 17:44:00,CUST-5047,PRD-1001,STR-108,3,16.67,Credit Card,In-Store
TXN-100789,2024-02-02 17:13:00,CUST-5168,PRD-1011,STR-102,2,403.78,Credit Card,In-Store
TXN-100790,2024-02-01 16:19:00,CUST-5094,PRD-1035,STR-103,1,150.64,Credit Card,In-Store
TXN-100791,2024-03-17 08:33:00,CUST-5232,PRD-1019,STR-108,1,319.75,PayPal,Mobile App
TXN-100792,2024-03-21 16:58:00,CUST-5091,PRD-1039,STR-104,2,339.23,Credit Card,In-Store
TXN-100793,2024-01-10 11:09:00,CUST-5077,PRD-1014,STR-103,2,458.05,Debit Card,Mobile App
TXN-100794,2024-04-01 12:08:00,CUST-5187,PRD-1040,STR-107,1,60.73,Apple Pay,Online
TXN-100795,2024-04-07 18:57:00,CUST-5042,PRD-1026,STR-108,1,228.07,Apple Pay,Mobile App
TXN-100796,2024-04-18 19:09:00,CUST-5138,PRD-1014,STR-102,2,458.05,Apple Pay,Mobile App
TXN-100797,2024-06-27 18:12:00,CUST-5183,PRD-1024,STR-103,1,120.02,Debit Card,Online
TXN-100798,2024-07-20 14:24:00,CUST-5007,PRD-1039,STR-104,1,339.23,Credit Card,Mobile App
TXN-100799,2024-01-29 18:35:00,CUST-5105,PRD-1005,STR-106,2,323.36,Apple Pay,Online
TXN-100799,2024-07-18 12:09:00,CUST-5223,PRD-1015,STR-105,1,128.11,PayPal,In-Store
TXN-100801,2024-04-06 09:50:00,CUST-5237,PRD-1008,STR-103,2,393.08,Apple Pay,Mobile App
TXN-100802,2024-07-29 20:31:00,CUST-5025,PRD-1034,STR-106,2,361.62,Apple Pay,Mobile App
TXN-100803,2024-03-10 17:06:00,CUST-5230,PRD-1004,STR-103,1,107.55,PayPal,In-Store
TXN-100804,2024-03-29 20:47:00,CUST-5174,PRD-1035,STR-107,1,150.64,Debit Card,Online
TXN-100805,2024-01-03 18:32:00,CUST-5183,PRD-1010,STR-103,1,365.96,Cash,Mobile App
TXN-100806,2024-03-09 08:58:00,CUST-5186,PRD-1024,STR-104,2,120.02,PayPal,Mobile App
TXN-100807,2024-04-27 10:28:00,CUST-5091,PRD-1030,STR-105,1,296.36,PayPal,Mobile App
TXN-100808,2024-07-02 21:14:00,CUST-5079,PRD-1006,STR-105,1,185.29,Apple Pay,In-Store
TXN-100809,2024-06-11 09:04:00,CUST-5187,PRD-1016,STR-102,1,151.12,Credit Card,In-Store
TXN-100810,2024-07-09 12:35:00,CUST-5238,PRD-1032,STR-101,5,445.76,PayPal,Mobile App
TXN-100811,2024-05-10 19:08:00,CUST-5123,PRD-1032,STR-102,1,445.76,Cash,In-Store
TXN-100812,2024-08-21 21:47:00,CUST-5002,PRD-1028,STR-106,1,32.85,Cash,Mobile App
TXN-100813,2024-06-04 08:38:00,CUST-5115,PRD-1011,STR-104,1,403.78,Apple Pay,In-Store
TXN-100814,2024-05-11 13:03:00,CUST-5109,PRD-1032,STR-107,1,445.76,Credit Card,Online
TXN-100815,2024-08-21 18:15:00,CUST-5213,PRD-1035,STR-102,1,150.64,PayPal,Online
TXN-100816,2024-03-08 11:00:00,CUST-5189,PRD-1037,STR-107,1,407.18,Apple Pay,Mobile App
TXN-100817,2024-05-11 21:57:00,CUST-5010,PRD-1030,STR-108,1,296.36,Credit Card,Mobile App
TXN-100818,2024-04-27 13:19:00,CUST-5091,PRD-1007,STR-101,1,288.81,Debit Card,Online
TXN-100819,2024-03-31 08:06:00,CUST-5111,PRD-1032,STR-104,1,445.76,Cash,In-Store
TXN-100820,2024-04-15 09:58:00,CUST-5125,PRD-1001,STR-103,3,16.67,Apple Pay,In-Store
TXN-100821,2024-04-30 14:23:00,CUST-5077,PRD-1024,STR-107,4,120.02,Cash,Online
TXN-100822,2024-01-28 15:42:00,CUST-5215,PRD-1029,STR-103,1,114.29,PayPal,In-Store
TXN-100823,2024-04-01 21:45:00,CUST-5051,PRD-1008,STR-104,1,393.08,Debit Card,Online
TXN-100824,2024-04-17 19:21:00,CUST-5231,PRD-1003,STR-103,2,225.99,PayPal,Mobile App
TXN-100825,2024-03-09 09:26:00,CUST-5126,PRD-1036,STR-108,3,258.18,Debit Card,Online
TXN-100826,2024-07-11 20:49:00,CUST-5226,PRD-1026,STR-107,1,228.07,Credit Card,In-Store
TXN-100827,2024-02-02 10:22:00,CUST-5129,PRD-1001,STR-104,1,16.67,Apple Pay,Online
TXN-100828,2024-06-01 19:00:00,CUST-5112,PRD-1031,STR-105,1,53.16,Credit Card,Online
TXN-100829,2024-03-04 17:09:00,CUST-5187,PRD-1033,STR-103,1,328.05,Credit Card,Online
TXN-100830,2024-06-28 11:42:00,CUST-5211,PRD-1028,STR-104,1,32.85,Credit Card,Mobile App
TXN-100831,2024-07-05 16:39:00,CUST-5047,PRD-1013,STR-103,1,78.67,Debit Card,Online
TXN-100832,2024-01-10 12:12:00,CUST-5238,PRD-1010,STR-107,1,365.96,Debit Card,In-Store
TXN-100833,2024-08-09 08:24:00,CUST-5105,PRD-1034,STR-105,2,361.62,Debit Card,In-Store
TXN-100834,2024-03-27 14:30:00,CUST-5016,PRD-1033,STR-107,2,328.05,Apple Pay,In-Store
TXN-100835,2024-03-09 13:17:00,CUST-5242,PRD-1023,STR-107,1,111.1,Credit Card,In-Store
TXN-100836,2024-01-11 08:03:00,CUST-5170,PRD-1021,STR-104,1,38.5,Apple Pay,Mobile App
TXN-100837,2024-01-26 14:11:00,CUST-5065,PRD-1032,STR-106,1,445.76,Credit Card,In-Store
TXN-100838,2024-06-20 08:43:00,CUST-5142,PRD-1009,STR-106,1,51.86,Apple Pay,Mobile App
TXN-100839,2024-07-18 17:33:00,CUST-5155,PRD-1024,STR-104,2,120.02,Debit Card,Mobile App
TXN-100840,2024-04-08 09:56:00,CUST-5028,PRD-1009,STR-102,1,51.86,,In-Store
TXN-100841,2024-06-29 15:59:00,CUST-5026,PRD-1005,STR-106,1,323.36,PayPal,In-Store
TXN-100842,2024-05-16 19:09:00,CUST-5012,PRD-1009,STR-104,1,51.86,Apple Pay,Mobile App
TXN-100843,2024-03-29 13:28:00,CUST-5162,PRD-1008,STR-107,1,393.08,PayPal,Mobile App
TXN-100844,2024-08-26 16:50:00,CUST-5006,PRD-1011,STR-105,2,403.78,Debit Card,Online
TXN-100845,2024-01-12 17:03:00,CUST-5204,PRD-1013,STR-107,1,78.67,Cash,Mobile App
TXN-100846,2024-01-20 10:28:00,CUST-5193,PRD-1033,STR-107,2,328.05,PayPal,Online
TXN-100847,2024-06-04 12:13:00,CUST-5048,PRD-1001,STR-103,2,16.67,Cash,Mobile App
TXN-100848,2024-01-03 20:32:00,CUST-5117,PRD-1033,STR-105,1,328.05,Debit Card,Online
TXN-100849,2024-06-30 12:35:00,CUST-5031,PRD-1011,STR-104,1,403.78,Debit Card,Online
TXN-100850,2024-01-11 18:09:00,CUST-5242,PRD-1018,STR-103,1,190.07,Credit Card,Mobile App
TXN-100851,2024-03-04 21:13:00,CUST-5137,PRD-1008,STR-101,2,393.08,Cash,Online
TXN-100852,2024-03-24 09:45:00,CUST-5227,PRD-1036,STR-105,2,258.18,PayPal,Mobile App
TXN-100853,2024-03-16 13:03:00,CUST-5161,PRD-1001,STR-106,1,16.67,Apple Pay,In-Store
TXN-100854,2024-03-06 08:34:00,CUST-5169,PRD-1038,STR-102,2,34.4,PayPal,Mobile App
TXN-100855,2024-03-06 21:40:00,CUST-5163,PRD-1039,STR-104,3,339.23,Debit Card,Online
TXN-100856,2024-03-09 11:37:00,CUST-5162,PRD-1026,STR-103,1,228.07,PayPal,Online
TXN-100857,2024-02-07 15:05:00,CUST-5127,PRD-1012,STR-108,1,366.14,Debit Card,In-Store
TXN-100858,2024-05-25 15:46:00,CUST-5047,PRD-1019,STR-101,1,319.75,Debit Card,Online
TXN-100859,2024-06-24 17:12:00,CUST-5018,PRD-1010,STR-102,1,365.96,PayPal,Mobile App
TXN-100860,2024-04-13 09:46:00,CUST-5135,PRD-1009,STR-101,2,51.86,PayPal,Online
TXN-100861,2024-01-06 09:52:00,CUST-5004,PRD-1003,STR-103,1,225.99,Credit Card,Online
TXN-100862,2024-02-06 18:38:00,CUST-5004,PRD-1001,STR-102,2,16.67,Apple Pay,Mobile App
TXN-100863,2024-01-22 11:08:00,CUST-5123,PRD-1037,STR-108,3,407.18,Apple Pay,Online
TXN-100864,2024-05-02 10:15:00,CUST-5015,PRD-1035,STR-105,2,150.64,Credit Card,In-Store
TXN-100865,2024-07-30 08:06:00,CUST-5140,PRD-1019,STR-102,2,319.75,PayPal,In-Store
TXN-100866,2024-01-01 11:01:00,CUST-5059,PRD-1028,STR-107,1,32.85,Apple Pay,In-Store
TXN-100867,2024-08-23 18:24:00,CUST-5176,PRD-1008,STR-108,1,393.08,Credit Card,In-Store
TXN-100868,2024-01-27 12:22:00,CUST-5020,PRD-1040,STR-106,1,60.73,Credit Card,In-Store
TXN-100869,2024-06-03 10:11:00,CUST-5110,PRD-1034,STR-106,2,361.62,PayPal,In-Store
TXN-100870,2024-08-16 18:43:00,CUST-5078,PRD-1040,STR-105,1,60.73,Credit Card,Online
TXN-100871,2024-08-22 15:42:00,CUST-5095,PRD-1017,STR-102,3,241.93,Debit Card,Mobile App
TXN-100872,2024-02-07 13:09:00,CUST-5100,PRD-1029,STR-108,3,114.29,Credit Card,Mobile App
TXN-100873,2024-04-19 19:17:00,CUST-5038,PRD-1006,STR-106,8,185.29,Debit Card,Online
TXN-100874,2024-03-31 13:31:00,CUST-5109,PRD-1031,STR-107,2,53.16,Apple Pay,In-Store
TXN-100875,2024-07-24 18:58:00,CUST-5063,PRD-1025,STR-107,2,178.76,Cash,Mobile App
TXN-100876,2024-05-06 16:34:00,CUST-5211,PRD-1015,STR-107,1,128.11,PayPal,Mobile App
TXN-100877,2024-05-27 20:44:00,CUST-5208,PRD-1015,STR-102,1,128.11,Credit Card,In-Store
TXN-100878,2024-08-05 08:23:00,CUST-5143,PRD-1031,STR-103,4,53.16,Credit Card,Online
TXN-100879,2024-04-02 21:54:00,CUST-5222,PRD-1009,STR-105,1,51.86,Cash,Online
TXN-100880,2024-03-03 11:52:00,CUST-5058,PRD-1004,STR-103,1,107.55,Debit Card,Online
TXN-100881,2024-07-06 08:44:00,CUST-5248,PRD-1028,STR-106,1,32.85,Credit Card,Mobile App
TXN-100882,2024-05-28 09:30:00,CUST-5215,PRD-1039,STR-103,1,339.23,Apple Pay,In-Store
TXN-100883,2024-01-21 11:04:00,CUST-5004,PRD-1037,STR-107,1,407.18,Debit Card,Online
TXN-100884,2024-07-09 10:47:00,CUST-5136,PRD-1020,STR-108,1,379.0,Apple Pay,Online
TXN-100885,2024-07-19 18:44:00,CUST-5004,PRD-1019,STR-102,1,319.75,Credit Card,Mobile App
TXN-100886,2024-07-11 10:32:00,CUST-5042,PRD-1001,STR-107,3,16.67,PayPal,Mobile App
TXN-100887,2024-07-01 21:16:00,CUST-5236,PRD-1037,STR-105,2,407.18,PayPal,In-Store
TXN-100888,2024-03-10 09:33:00,CUST-5097,PRD-1009,STR-104,1,51.86,Credit Card,In-Store
TXN-100889,2024-04-10 10:52:00,CUST-5191,PRD-1036,STR-102,3,258.18,PayPal,Online
TXN-100890,2024-03-21 18:41:00,CUST-5104,PRD-1025,STR-103,1,178.76,Apple Pay,Mobile App
TXN-100891,2024-04-18 11:17:00,CUST-5028,PRD-1007,STR-102,1,288.81,Apple Pay,In-Store
TXN-100892,2024-03-02 12:10:00,CUST-5139,PRD-1007,STR-102,1,288.81,Credit Card,Online
TXN-100893,2024-02-18 16:12:00,CUST-5164,PRD-1003,STR-104,1,225.99,Cash,Mobile App
TXN-100894,2024-01-12 17:50:00,CUST-5124,PRD-1003,STR-101,1,225.99,Apple Pay,In-Store
TXN-100895,2024-04-01 20:18:00,CUST-5246,PRD-1026,STR-104,1,228.07,PayPal,Mobile App
TXN-100896,2024-04-01 10:44:00,CUST-5173,PRD-1007,STR-106,1,288.81,Cash,In-Store
TXN-100897,2024-05-08 20:49:00,CUST-5039,PRD-1002,STR-107,1,330.47,Credit Card,Online
TXN-100898,2024-02-11 10:43:00,CUST-5119,PRD-1006,STR-102,5,185.29,Debit Card,In-Store
TXN-100899,2024-07-25 18:41:00,CUST-5037,PRD-1011,STR-106,1,403.78,Debit Card,Online
TXN-100899,2024-03-15 13:39:00,CUST-5220,PRD-1028,STR-101,-2,32.85,PayPal,In-Store
TXN-100901,2024-02-23 17:38:00,CUST-5020,PRD-1010,STR-108,1,365.96,Credit Card,In-Store
TXN-100902,2024-07-15 21:19:00,CUST-5141,PRD-1006,STR-108,1,185.29,Apple Pay,In-Store
TXN-100903,2024-08-27 12:10:00,CUST-5018,PRD-1018,STR-106,1,190.07,Credit Card,In-Store
TXN-100904,2024-06-30 20:29:00,CUST-5067,PRD-1031,STR-105,3,53.16,PayPal,Mobile App
TXN-100905,2024-08-24 10:07:00,CUST-5249,PRD-1037,STR-108,1,407.18,Apple Pay,Online
TXN-100906,2024-04-14 21:39:00,CUST-5235,PRD-1009,STR-108,1,51.86,Cash,Online
TXN-100907,2024-04-05 09:43:00,CUST-5106,PRD-1033,STR-108,1,328.05,Credit Card,Mobile App
TXN-100908,2024-06-13 08:47:00,CUST-5203,PRD-1016,STR-101,1,151.12,Credit Card,Online
TXN-100909,2024-04-06 10:36:00,CUST-5103,PRD-1005,STR-104,1,323.36,PayPal,Mobile App
TXN-100910,2024-01-24 13:29:00,CUST-5120,PRD-1035,STR-108,1,150.64,Debit Card,Mobile App
TXN-100911,2024-01-28 14:49:00,CUST-5111,PRD-1013,STR-107,1,78.67,Apple Pay,Online
TXN-100912,2024-06-03 15:13:00,CUST-5180,PRD-1031,STR-102,1,53.16,Credit Card,Mobile App
TXN-100913,2024-02-09 15:09:00,CUST-5164,PRD-1014,STR-106,2,458.05,Cash,Online
TXN-100914,2024-01-16 20:23:00,CUST-5203,PRD-1028,STR-108,1,32.85,Debit Card,In-Store
TXN-100915,2024-07-13 18:27:00,CUST-5070,PRD-1017,STR-103,1,241.93,Credit Card,Online
TXN-100916,2024-04-13 09:19:00,CUST-5224,PRD-1029,STR-107,2,114.29,Apple Pay,In-Store
TXN-100917,2024-07-31 08:05:00,CUST-5230,PRD-1028,STR-106,5,32.85,Apple Pay,In-Store
TXN-100918,2024-02-20 13:26:00,CUST-5124,PRD-1031,STR-103,5,53.16,PayPal,Online
TXN-100919,2024-08-21 19:36:00,CUST-5100,PRD-1001,STR-104,1,16.67,Cash,Mobile App
TXN-100920,2024-02-07 13:42:00,CUST-5211,PRD-1021,STR-101,1,38.5,PayPal,In-Store
TXN-100921,2024-05-07 21:20:00,CUST-5030,PRD-1027,STR-105,2,290.33,Credit Card,Online
TXN-100922,2024-08-01 21:08:00,CUST-5163,PRD-1029,STR-102,1,114.29,Debit Card,Online
TXN-100923,2024-06-27 16:49:00,CUST-5043,PRD-1039,STR-107,1,339.23,Debit Card,In-Store
TXN-100924,2024-06-22 17:00:00,CUST-5095,PRD-1024,STR-101,1,120.02,Apple Pay,Mobile App
TXN-100925,2024-07-28 21:07:00,CUST-5180,PRD-1032,STR-108,1,445.76,Apple Pay,Online
TXN-100926,2024-07-31 16:27:00,CUST-5134,PRD-1022,STR-102,4,96.48,PayPal,Online
TXN-100927,2024-04-05 10:35:00,CUST-5153,PRD-1011,STR-107,1,403.78,PayPal,Mobile App
TXN-100928,2024-03-13 19:39:00,CUST-5241,PRD-1007,STR-102,3,288.81,Credit Card,In-Store
TXN-100929,2024-06-15 08:39:00,CUST-5239,PRD-1027,STR-102,1,290.33,Cash,Mobile App
TXN-100930,2024-01-26 18:28:00,CUST-5129,PRD-1038,STR-101,2,34.4,PayPal,In-Store
TXN-100931,2024-02-27 20:29:00,CUST-5142,PRD-1025,STR-102,1,178.76,PayPal,In-Store
TXN-100932,2024-03-30 20:58:00,CUST-5119,PRD-1027,STR-107,1,290.33,Apple Pay,In-Store
TXN-100933,2024-05-09 12:17:00,CUST-5226,PRD-1017,STR-105,3,241.93,PayPal,Mobile App
TXN-100934,2024-03-02 08:57:00,CUST-5233,PRD-1027,STR-101,1,290.33,Debit Card,Online
TXN-100935,2024-08-03 21:33:00,CUST-5210,PRD-1039,STR-106,1,339.23,Cash,Online
TXN-100936,2024-03-02 16:25:00,CUST-5050,PRD-1040,STR-107,3,60.73,Cash,Online
TXN-100937,2024-02-02 18:24:00,CUST-5187,PRD-1012,STR-107,4,366.14,Cash,In-Store
TXN-100938,2024-04-21 11:06:00,CUST-5182,PRD-1009,STR-102,2,51.86,PayPal,Mobile App
TXN-100939,2024-08-22 12:53:00,CUST-5142,PRD-1011,STR-106,1,403.78,Credit Card,In-Store
TXN-100940,2024-04-21 08:40:00,CUST-5198,PRD-1038,STR-103,1,34.4,Cash,In-Store
TXN-100941,2024-05-26 14:01:00,CUST-5191,PRD-1009,STR-108,2,51.86,Apple Pay,In-Store
TXN-100942,2024-03-02 18:57:00,CUST-5057,PRD-1020,STR-104,2,379.0,Debit Card,Mobile App
TXN-100943,2024-07-18 20:50:00,CUST-5097,PRD-1017,STR-101,1,241.93,Debit Card,Mobile App
TXN-100944,2024-01-06 18:37:00,CUST-5222,PRD-1007,STR-102,1,288.81,Cash,In-Store
TXN-100945,2024-01-28 10:18:00,CUST-5068,PRD-1012,STR-102,1,366.14,Apple Pay,In-Store
TXN-100946,2024-04-10 09:31:00,CUST-5204,PRD-1002,STR-107,1,330.47,Credit Card,In-Store
TXN-100947,2024-06-24 14:24:00,CUST-5228,PRD-1021,STR-108,3,38.5,Debit Card,Online
TXN-100948,2024-01-03 10:42:00,CUST-5146,PRD-1039,STR-101,1,339.23,Apple Pay,Online
TXN-100949,2024-05-03 17:38:00,CUST-5140,PRD-1001,STR-103,2,16.67,Apple Pay,In-Store
TXN-100950,2024-02-19 17:01:00,CUST-5138,PRD-1002,STR-103,1,330.47,Apple Pay,In-Store
TXN-100951,2024-08-18 11:01:00,CUST-5084,PRD-1009,STR-104,1,51.86,Debit Card,Online
TXN-100952,2024-03-11 15:12:00,CUST-5245,PRD-1006,STR-106,2,185.29,Apple Pay,Online
TXN-100953,2024-07-09 20:31:00,CUST-5112,PRD-1033,STR-107,4,328.05,Apple Pay,In-Store
TXN-100954,2024-02-20 18:54:00,CUST-5228,PRD-1018,STR-107,1,190.07,Cash,Online
TXN-100955,2024-02-12 20:13:00,CUST-5245,PRD-1032,STR-107,4,445.76,PayPal,Mobile App
TXN-100956,2024-07-10 12:52:00,CUST-5082,PRD-1040,STR-102,2,60.73,PayPal,In-Store
TXN-100957,2024-05-25 13:23:00,CUST-5230,PRD-1005,STR-108,1,323.36,Credit Card,Mobile App
TXN-100958,2024-03-05 17:26:00,CUST-5076,PRD-1039,STR-106,1,339.23,Credit Card,In-Store
TXN-100959,2024-07-26 13:27:00,CUST-5203,PRD-1012,STR-106,1,366.14,Debit Card,Mobile App
TXN-100960,2024-04-05 13:09:00,CUST-5200,PRD-1021,STR-102,1,38.5,,Mobile App
TXN-100961,2024-03-25 11:29:00,CUST-5146,PRD-1021,STR-104,2,38.5,PayPal,Online
TXN-100962,2024-06-03 11:33:00,CUST-5056,PRD-1007,STR-105,2,288.81,Credit Card,Mobile App
TXN-100963,2024-08-16 18:26:00,CUST-5175,PRD-1028,STR-106,3,32.85,Debit Card,In-Store
TXN-100964,2024-01-13 20:31:00,CUST-5128,PRD-1003,STR-105,1,225.99,Credit Card,Online
TXN-100965,2024-02-13 17:20:00,CUST-5152,PRD-1025,STR-104,2,178.76,Apple Pay,In-Store
TXN-100966,2024-06-13 20:54:00,CUST-5148,PRD-1001,STR-108,1,16.67,PayPal,In-Store
TXN-100967,2024-08-17 16:58:00,CUST-5136,PRD-1003,STR-106,2,225.99,Credit Card,Online
TXN-100968,2024-01-25 21:51:00,CUST-5107,PRD-1020,STR-105,1,379.0,Apple Pay,Online
TXN-100969,2024-01-21 16:49:00,CUST-5081,PRD-1032,STR-101,1,445.76,PayPal,Online
TXN-100970,2024-08-05 18:58:00,CUST-5032,PRD-1024,STR-102,1,120.02,Credit Card,In-Store
TXN-100971,2024-02-05 09:20:00,CUST-5221,PRD-1028,STR-104,1,32.85,Debit Card,Mobile App
TXN-100972,2024-08-18 20:23:00,CUST-5209,PRD-1035,STR-101,4,150.64,Credit Card,Online
TXN-100973,2024-08-14 20:02:00,CUST-5029,PRD-1004,STR-105,1,107.55,Apple Pay,Mobile App
TXN-100974,2024-06-05 20:51:00,CUST-5098,PRD-1018,STR-103,4,190.07,Cash,Online
TXN-100975,2024-01-31 10:20:00,CUST-5221,PRD-1010,STR-107,2,365.96,Credit Card,Mobile App
TXN-100976,2024-05-15 11:36:00,CUST-5123,PRD-1032,STR-105,1,445.76,PayPal,In-Store
TXN-100977,2024-01-24 12:49:00,CUST-5076,PRD-1006,STR-106,2,185.29,Debit Card,Mobile App
TXN-100978,2024-06-14 19:54:00,CUST-5053,PRD-1005,STR-102,5,323.36,Credit Card,In-Store
TXN-100979,2024-01-04 18:13:00,CUST-5120,PRD-1025,STR-104,1,178.76,Apple Pay,In-Store
TXN-100980,2024-07-27 17:48:00,CUST-5136,PRD-1033,STR-106,3,328.05,Apple Pay,Mobile App
TXN-100981,2024-04-26 18:09:00,CUST-5218,PRD-1033,STR-102,4,328.05,Debit Card,Online
TXN-100982,2024-04-08 15:55:00,CUST-5159,PRD-1033,STR-104,3,328.05,Debit Card,In-Store
TXN-100983,2024-03-12 14:10:00,CUST-5176,PRD-1020,STR-102,1,379.0,Credit Card,Mobile App
TXN-100984,2024-01-29 11:01:00,CUST-5229,PRD-1030,STR-103,1,296.36,PayPal,Mobile App
TXN-100985,2024-05-15 15:22:00,CUST-5068,PRD-1008,STR-102,1,393.08,Debit Card,In-Store
TXN-100986,2024-04-11 16:27:00,CUST-5131,PRD-1022,STR-101,1,96.48,Apple Pay,In-Store
TXN-100987,2024-01-13 18:24:00,CUST-5188,PRD-1028,STR-104,1,32.85,PayPal,In-Store
TXN-100988,2024-06-01 12:33:00,CUST-5156,PRD-1032,STR-107,1,445.76,Credit Card,Mobile App
TXN-100989,2024-03-04 09:14:00,CUST-5030,PRD-1004,STR-101,2,107.55,Debit Card,In-Store
TXN-100990,2024-05-16 09:17:00,CUST-5058,PRD-1040,STR-107,1,60.73,Credit Card,In-Store
TXN-100991,2024-07-06 21:56:00,CUST-5178,PRD-1018,STR-108,1,190.07,Debit Card,Online
TXN-100992,2024-06-12 12:45:00,CUST-5153,PRD-1019,STR-101,1,319.75,Cash,Mobile App
TXN-100993,2024-06-08 15:47:00,CUST-5079,PRD-1016,STR-103,1,151.12,Credit Card,In-Store
TXN-100994,2024-02-17 13:57:00,CUST-5117,PRD-1010,STR-101,2,365.96,PayPal,Online
TXN-100995,2024-01-06 10:16:00,CUST-5226,PRD-1005,STR-103,2,323.36,Credit Card,Mobile App
TXN-100996,2024-03-31 15:37:00,CUST-5001,PRD-1032,STR-104,1,445.76,Credit Card,In-Store
TXN-100997,2024-05-25 18:18:00,CUST-5214,PRD-1015,STR-103,3,128.11,Credit Card,In-Store
TXN-100998,2024-03-18 20:47:00,CUST-5086,PRD-1029,STR-108,2,114.29,Cash,Online
TXN-100999,2024-06-18 15:16:00,CUST-5094,PRD-1030,STR-101,3,296.36,Apple Pay,Mobile App
TXN-100999,2024-03-26 16:49:00,CUST-5170,PRD-1039,STR-108,1,339.23,Cash,Mobile App
TXN-101001,2024-06-12 08:09:00,CUST-5106,PRD-1015,STR-103,1,128.11,Credit Card,In-Store
TXN-101002,2024-05-27 19:44:00,CUST-5250,PRD-1028,STR-106,1,32.85,Credit Card,In-Store
TXN-101003,2024-08-23 14:40:00,CUST-5028,PRD-1018,STR-108,8,190.07,Cash,In-Store
TXN-101004,2024-03-08 18:22:00,CUST-5228,PRD-1022,STR-107,2,96.48,Apple Pay,Online
TXN-101005,2024-02-18 08:37:00,CUST-5134,PRD-1022,STR-102,1,96.48,PayPal,Mobile App
TXN-101006,2024-07-21 20:22:00,CUST-5074,PRD-1008,STR-101,1,393.08,Debit Card,Online
TXN-101007,2024-06-23 10:33:00,CUST-5248,PRD-1019,STR-103,1,319.75,Apple Pay,In-Store
TXN-101008,2024-07-23 12:00:00,CUST-5117,PRD-1003,STR-104,1,225.99,Cash,In-Store
